NAME,total population,total race,white,black,american indian or alaska native,asian,native hawaiian or pacific islander,other,two or more races,two races including other race,two races excluding other race or three or more races,total tenure,owner occupied,renter occupied,total educ attain,none,nursery,kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,12th grade no diploma,Regular high school diploma,GED or alternative credential,Some college <1 year,Some college 1+ years no degree,Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,state,county,tract,block group,GEOID
"Block Group 3, Census Tract 16.01, Marion County, Oregon",2265,2265,1785,99,0,80,0,111,190,0,190,787,293,494,1369,19,0,0,0,0,19,0,0,129,34,0,18,47,36,144,136,50,78,287,84,171,117,0,0,41,047,001601,3,410470016013
"Block Group 2, Census Tract 16.03, Marion County, Oregon",2254,2254,1550,217,8,16,0,191,272,44,228,642,511,131,1258,49,0,0,0,13,0,0,0,0,0,1,0,0,0,0,274,177,100,222,254,107,47,0,14,41,047,001603,2,410470016032
"Block Group 4, Census Tract 16.03, Marion County, Oregon",1757,1757,859,0,75,42,0,418,363,34,329,681,424,257,1164,170,0,0,0,0,0,64,0,0,0,0,0,0,102,37,86,61,93,308,86,126,31,0,0,41,047,001603,4,410470016034
"Block Group 3, Census Tract 9706, Union County, Oregon",742,742,685,0,13,0,13,0,31,0,31,338,151,187,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,28,22,21,27,139,47,40,18,41,061,970600,3,410619706003
"Block Group 2, Census Tract 307, Linn County, Oregon",864,864,779,0,13,9,0,0,63,0,63,380,354,26,647,0,0,0,0,0,0,0,0,0,0,0,0,17,24,16,127,36,68,114,50,120,52,11,12,41,043,030700,2,410430307002
"Block Group 1, Census Tract 306, Linn County, Oregon",920,920,920,0,0,0,0,0,0,0,0,336,229,107,614,8,0,0,0,0,0,0,0,0,0,24,100,0,0,15,126,0,29,101,0,136,63,12,0,41,043,030600,1,410430306001
"Block Group 2, Census Tract 59, Multnomah County, Oregon",1003,1003,988,0,0,0,0,0,15,0,15,505,307,198,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,55,15,351,204,51,52,41,051,005900,2,410510059002
"Block Group 3, Census Tract 59, Multnomah County, Oregon",986,986,892,40,0,0,0,0,54,0,54,611,292,319,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,52,8,370,311,35,41,41,051,005900,3,410510059003
"Block Group 1, Census Tract 3605, Josephine County, Oregon",1092,1092,1028,0,1,10,0,0,53,0,53,286,113,173,710,0,0,0,0,0,0,0,0,0,0,11,18,30,2,31,191,67,202,40,25,52,41,0,0,41,033,360500,1,410333605001
"Block Group 3, Census Tract 9702, Klamath County, Oregon",1857,1857,1356,0,487,0,0,0,14,0,14,850,686,164,1458,2,0,0,0,0,0,0,0,0,13,1,25,24,8,0,554,79,159,233,112,174,57,15,2,41,035,970200,3,410359702003
"Block Group 2, Census Tract 9708, Klamath County, Oregon",936,936,837,0,71,0,0,0,28,0,28,374,291,83,685,0,0,0,0,0,0,0,0,0,0,0,0,31,14,8,222,67,37,107,19,127,49,4,0,41,035,970800,2,410359708002
"Block Group 2, Census Tract 105.02, Marion County, Oregon",2787,2787,2683,0,13,0,0,37,54,0,54,1010,764,246,1898,0,0,0,0,0,0,0,30,0,0,0,0,0,22,16,495,99,191,204,170,335,222,80,34,41,047,010502,2,410470105022
"Block Group 2, Census Tract 17.02, Marion County, Oregon",1869,1869,1566,0,10,32,105,33,123,55,68,621,465,156,1235,14,0,16,0,0,0,0,0,0,0,0,11,39,41,9,293,145,86,306,163,78,34,0,0,41,047,001702,2,410470017022
"Block Group 1, Census Tract 11, Marion County, Oregon",987,987,905,0,7,0,0,0,75,9,66,384,277,107,787,0,0,0,0,0,0,0,0,0,0,7,0,14,0,9,87,24,93,174,74,201,74,30,0,41,047,001100,1,410470011001
"Block Group 2, Census Tract 6, Marion County, Oregon",1829,1829,1595,42,43,0,0,40,109,34,75,682,422,260,1224,0,0,0,0,0,0,0,0,21,0,0,0,107,40,0,221,95,49,304,83,144,145,15,0,41,047,000600,2,410470006002
"Block Group 2, Census Tract 17.01, Marion County, Oregon",3068,3068,2604,149,121,0,0,58,136,16,120,981,262,719,1899,32,0,0,0,31,35,0,0,153,0,42,36,21,196,83,355,108,253,265,148,102,31,0,8,41,047,001701,2,410470017012
"Block Group 1, Census Tract 17.03, Marion County, Oregon",1140,1140,1008,1,10,8,0,0,113,0,113,385,342,43,807,0,0,0,0,0,0,9,0,0,0,0,0,26,23,8,133,40,82,183,79,149,44,7,24,41,047,001703,1,410470017031
"Block Group 2, Census Tract 24, Marion County, Oregon",2358,2358,2173,0,0,37,0,45,103,50,53,935,735,200,1739,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,203,31,140,267,132,542,212,147,33,41,047,002400,2,410470024002
"Block Group 1, Census Tract 103.04, Marion County, Oregon",1257,1257,851,0,35,0,0,338,33,0,33,397,181,216,819,48,0,0,0,0,0,43,0,40,0,65,71,0,11,0,250,0,73,97,36,75,10,0,0,41,047,010304,1,410470103041
"Block Group 1, Census Tract 104, Marion County, Oregon",333,333,316,0,0,0,17,0,0,0,0,160,120,40,271,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,80,0,0,110,8,44,7,0,0,41,047,010400,1,410470104001
"Block Group 2, Census Tract 9512, Clatsop County, Oregon",1298,1298,1290,0,0,0,0,8,0,0,0,480,411,69,936,7,0,0,0,0,0,0,0,0,23,0,0,11,0,36,283,16,104,180,149,116,11,0,0,41,007,951200,2,410079512002
"Block Group 2, Census Tract 9513, Clatsop County, Oregon",1062,1062,993,0,9,47,0,9,4,0,4,410,329,81,835,12,0,0,0,0,0,0,0,4,0,0,0,0,10,31,141,24,63,168,113,219,44,0,6,41,007,951300,2,410079513002
"Block Group 3, Census Tract 9505, Clatsop County, Oregon",2912,2912,2361,15,11,63,41,62,359,70,289,956,617,339,1929,10,0,0,0,0,0,20,0,13,0,24,27,24,50,29,304,103,250,512,135,260,143,25,0,41,007,950500,3,410079505003
"Block Group 4, Census Tract 9502, Clatsop County, Oregon",502,502,443,8,0,0,9,0,42,0,42,265,63,202,401,0,0,0,0,0,0,0,0,0,0,0,11,0,21,0,82,21,10,127,9,59,37,24,0,41,007,950200,4,410079502004
"Block Group 2, Census Tract 9503, Clatsop County, Oregon",277,277,192,43,0,0,14,10,18,0,18,51,18,33,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,4,15,44,0,0,0,41,007,950300,2,410079503002
"Block Group 3, Census Tract 9503, Clatsop County, Oregon",1386,1386,1220,0,26,6,0,53,81,23,58,585,176,409,973,37,0,0,0,0,0,0,0,0,8,0,22,14,0,11,201,67,86,165,155,162,19,0,26,41,007,950300,3,410079503003
"Block Group 2, Census Tract 9506, Clatsop County, Oregon",1256,1256,1141,9,0,0,0,15,91,41,50,403,338,65,785,0,0,0,0,0,0,0,0,0,0,25,15,0,45,0,197,11,61,147,103,130,28,14,9,41,007,950600,2,410079506002
"Block Group 6, Census Tract 9509, Clatsop County, Oregon",656,656,656,0,0,0,0,0,0,0,0,339,65,274,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,229,36,70,165,17,0,0,0,0,41,007,950900,6,410079509006
"Block Group 5, Census Tract 9509, Clatsop County, Oregon",642,642,623,19,0,0,0,0,0,0,0,309,90,219,559,0,0,0,0,0,0,0,0,0,0,33,0,0,0,53,109,0,0,99,124,89,52,0,0,41,007,950900,5,410079509005
"Block Group 1, Census Tract 28.01, Multnomah County, Oregon",1650,1650,1406,0,0,59,0,95,90,0,90,643,572,71,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,118,0,22,184,89,498,245,36,41,41,051,002801,1,410510028011
"Block Group 4, Census Tract 5.02, Multnomah County, Oregon",1038,1038,805,0,17,94,0,98,24,8,16,445,224,221,837,45,0,0,0,0,0,0,0,0,0,24,9,9,0,9,131,19,121,132,70,179,54,35,0,41,051,000502,4,410510005024
"Block Group 3, Census Tract 5.02, Multnomah County, Oregon",1103,1103,762,2,0,163,0,124,52,0,52,322,216,106,772,60,0,0,0,0,7,0,13,0,12,0,3,11,0,3,73,30,26,209,115,187,12,11,0,41,051,000502,3,410510005023
"Block Group 1, Census Tract 8.02, Multnomah County, Oregon",979,979,876,30,0,13,0,0,60,0,60,412,245,167,731,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,145,17,22,114,64,219,128,0,9,41,051,000802,1,410510008021
"Block Group 1, Census Tract 10, Multnomah County, Oregon",820,820,736,19,0,41,0,1,23,0,23,377,148,229,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,18,139,51,318,50,66,17,41,051,001000,1,410510010001
"Block Group 5, Census Tract 10, Multnomah County, Oregon",1466,1466,1057,42,0,121,0,71,175,0,175,580,279,301,1118,18,0,0,0,0,0,0,0,0,0,0,54,21,0,34,121,12,71,177,70,350,127,63,0,41,051,001000,5,410510010005
"Block Group 1, Census Tract 12.01, Multnomah County, Oregon",670,670,550,11,0,84,0,0,25,14,11,444,38,406,625,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,54,16,19,177,24,204,68,0,49,41,051,001201,1,410510012011
"Block Group 3, Census Tract 12.02, Multnomah County, Oregon",959,959,787,0,2,63,0,40,67,27,40,395,247,148,788,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,51,0,0,114,22,327,171,66,29,41,051,001202,3,410510012023
"Block Group 4, Census Tract 13.01, Jackson County, Oregon",2470,2470,2296,0,19,28,0,9,118,0,118,727,622,105,1648,34,0,0,0,0,0,0,0,0,0,13,37,34,95,42,502,95,130,336,110,180,40,0,0,41,029,001301,4,410290013014
"Block Group 1, Census Tract 21, Jackson County, Oregon",1689,1689,1561,31,7,46,0,0,44,0,44,867,456,411,1410,0,0,0,0,0,19,0,0,0,14,9,0,20,21,0,65,23,62,288,36,416,198,191,48,41,029,002100,1,410290021001
"Block Group 4, Census Tract 29, Jackson County, Oregon",1068,1068,1011,0,26,0,0,31,0,0,0,483,215,268,816,5,0,0,0,0,0,0,0,0,0,0,6,15,4,20,309,61,154,137,33,32,40,0,0,41,029,002900,4,410290029004
"Block Group 3, Census Tract 29, Jackson County, Oregon",1859,1859,1764,0,75,8,0,12,0,0,0,651,426,225,1296,24,0,0,0,0,0,0,0,0,0,0,0,36,16,33,356,44,238,266,84,116,32,51,0,41,029,002900,3,410290029003
"Block Group 4, Census Tract 18, Jackson County, Oregon",2075,2075,1881,40,50,0,0,31,73,0,73,1004,280,724,1004,0,0,0,0,0,0,0,0,0,0,0,0,4,24,42,91,94,74,119,68,316,125,18,29,41,029,001800,4,410290018004
"Block Group 1, Census Tract 20, Jackson County, Oregon",1130,1130,1094,0,0,25,0,0,11,0,11,634,210,424,1020,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,122,25,23,155,55,347,183,34,66,41,029,002000,1,410290020001
"Block Group 1, Census Tract 26, Jackson County, Oregon",1305,1305,1207,0,40,6,0,0,52,0,52,566,394,172,1066,3,0,0,0,0,0,0,0,0,0,0,27,15,45,6,310,44,78,253,52,153,61,3,16,41,029,002600,1,410290026001
"Block Group 2, Census Tract 28, Jackson County, Oregon",2404,2404,2279,0,7,20,0,0,98,0,98,960,804,156,1802,0,0,0,0,0,0,0,11,5,0,4,12,54,32,36,493,58,275,285,170,260,73,31,3,41,029,002800,2,410290028002
"Block Group 2, Census Tract 8, Jackson County, Oregon",2217,2217,2037,0,93,54,0,0,33,22,11,954,723,231,1677,24,0,0,0,0,0,17,0,0,0,40,0,22,14,0,334,0,314,258,162,356,100,36,0,41,029,000800,2,410290008002
"Block Group 3, Census Tract 7, Jackson County, Oregon",623,623,599,24,0,0,0,0,0,0,0,225,161,64,441,39,0,0,0,0,0,0,0,0,0,0,0,11,23,0,34,37,0,94,50,73,47,33,0,41,029,000700,3,410290007003
"Block Group 3, Census Tract 500.01, Douglas County, Oregon",1387,1387,1294,0,12,2,0,0,79,0,79,545,329,216,901,0,0,0,0,0,0,0,2,0,0,9,2,12,32,15,168,67,92,215,123,119,36,2,7,41,019,050001,3,410190500013
"Block Group 2, Census Tract 1800, Douglas County, Oregon",530,530,520,0,4,0,0,0,6,0,6,240,214,26,408,0,0,0,0,0,0,0,0,0,0,0,6,12,28,13,66,51,45,106,32,49,0,0,0,41,019,180000,2,410191800002
"Block Group 3, Census Tract 1800, Douglas County, Oregon",768,768,759,9,0,0,0,0,0,0,0,278,199,79,578,14,0,0,0,0,0,0,0,0,0,0,0,9,14,0,291,24,13,62,72,73,6,0,0,41,019,180000,3,410191800003
"Block Group 5, Census Tract 9714, Klamath County, Oregon",1568,1568,1457,0,0,0,0,77,34,11,23,583,546,37,1004,98,0,0,0,0,0,0,79,0,0,0,0,30,0,52,250,0,66,81,81,220,47,0,0,41,035,971400,5,410359714005
"Block Group 4, Census Tract 9714, Klamath County, Oregon",1315,1315,1212,0,65,0,0,12,26,0,26,492,439,53,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,11,67,184,230,168,56,0,0,41,035,971400,4,410359714004
"Block Group 3, Census Tract 9715, Klamath County, Oregon",625,625,514,0,53,58,0,0,0,0,0,252,191,61,460,0,0,0,0,0,0,0,0,0,22,10,58,0,16,9,104,33,63,72,20,42,11,0,0,41,035,971500,3,410359715003
"Block Group 2, Census Tract 9718, Klamath County, Oregon",767,767,629,65,0,0,0,0,73,0,73,306,98,208,482,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,191,22,32,139,26,21,9,8,7,41,035,971800,2,410359718002
"Block Group 1, Census Tract 102, Benton County, Oregon",2171,2171,1876,75,0,51,0,13,156,12,144,761,596,165,1408,6,0,0,0,0,0,4,0,0,10,0,0,0,0,3,100,42,41,265,168,480,198,32,59,41,003,010200,1,410030102001
"Block Group 4, Census Tract 11.01, Benton County, Oregon",1156,1156,757,5,0,322,4,3,65,0,65,224,34,190,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,25,52,0,0,27,41,003,001101,4,410030011014
"Block Group 5, Census Tract 317.04, Washington County, Oregon",749,749,701,0,0,0,0,0,48,0,48,312,277,35,677,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,179,0,54,142,33,216,36,0,0,41,067,031704,5,410670317045
"Block Group 3, Census Tract 317.04, Washington County, Oregon",924,924,799,14,0,64,0,0,47,0,47,337,305,32,626,0,0,0,0,0,0,0,0,0,0,0,0,19,0,50,117,36,13,120,118,121,18,0,14,41,067,031704,3,410670317043
"Block Group 3, Census Tract 11.01, Benton County, Oregon",733,733,548,10,9,106,0,7,53,9,44,221,10,211,191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,21,31,11,72,41,0,0,41,003,001101,3,410030011013
"Block Group 2, Census Tract 9702, Columbia County, Oregon",1230,1230,1034,0,0,21,0,105,70,7,63,497,367,130,822,0,0,0,0,0,0,0,0,0,0,0,0,23,12,58,284,17,149,91,25,87,76,0,0,41,009,970200,2,410099702002
"Block Group 1, Census Tract 9708, Columbia County, Oregon",1562,1562,1416,0,0,0,0,18,128,20,108,708,312,396,1050,0,0,0,0,0,0,0,17,0,0,0,0,53,106,0,301,136,90,182,107,46,12,0,0,41,009,970800,1,410099708001
"Block Group 5, Census Tract 9703, Columbia County, Oregon",779,779,691,0,67,0,0,0,21,0,21,364,203,161,614,0,0,0,0,0,0,0,0,26,0,0,0,46,0,17,159,54,56,113,52,56,24,5,6,41,009,970300,5,410099703005
"Block Group 1, Census Tract 9703, Columbia County, Oregon",1190,1190,1098,16,22,30,0,0,24,0,24,427,312,115,874,14,0,0,0,0,0,0,16,17,21,6,0,5,15,28,229,39,53,188,83,120,40,0,0,41,009,970300,1,410099703001
"Block Group 1, Census Tract 21.02, Lane County, Oregon",2159,2159,1916,2,0,0,158,0,83,0,83,1029,412,617,1313,0,0,0,0,0,0,0,0,0,0,0,35,0,67,133,252,58,149,370,100,90,59,0,0,41,039,002102,1,410390021021
"Block Group 1, Census Tract 9603, Tillamook County, Oregon",914,914,823,0,0,23,0,0,68,0,68,388,240,148,788,23,0,0,0,0,0,0,0,0,0,0,0,0,56,13,189,55,60,192,67,125,8,0,0,41,057,960300,1,410579603001
"Block Group 3, Census Tract 91.02, Multnomah County, Oregon",932,932,406,135,0,0,291,100,0,0,0,365,47,318,587,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,232,38,162,92,0,0,34,0,0,41,051,009102,3,410510091023
"Block Group 3, Census Tract 31.01, Lane County, Oregon",3011,3011,2450,0,14,315,0,78,154,0,154,1150,592,558,2040,0,0,0,0,0,0,0,0,0,0,0,17,16,1,21,173,143,89,306,199,702,226,95,52,41,039,003101,3,410390031013
"Block Group 4, Census Tract 221.01, Clackamas County, Oregon",1530,1530,1379,23,0,0,0,4,124,0,124,527,362,165,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,277,79,27,208,187,272,13,14,0,41,005,022101,4,410050221014
"Block Group 4, Census Tract 227.02, Clackamas County, Oregon",693,693,608,0,31,54,0,0,0,0,0,298,264,34,572,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,64,0,0,135,0,218,108,33,0,41,005,022702,4,410050227024
"Block Group 3, Census Tract 98.03, Multnomah County, Oregon",2155,2155,1509,136,204,184,0,0,122,0,122,556,442,114,1262,0,0,0,0,0,0,30,15,55,0,11,15,0,45,91,242,10,82,226,85,210,145,0,0,41,051,009803,3,410510098033
"Block Group 3, Census Tract 20, Deschutes County, Oregon",3530,3530,3233,0,0,148,0,0,149,0,149,1407,979,428,2667,102,0,0,0,0,0,26,0,0,20,0,0,0,54,44,420,139,312,509,194,663,162,0,22,41,017,002000,3,410170020003
"Block Group 1, Census Tract 21, Deschutes County, Oregon",2395,2395,2200,0,0,45,0,0,150,0,150,921,613,308,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,19,89,347,0,114,132,106,358,235,150,187,41,017,002100,1,410170021001
"Block Group 3, Census Tract 16, Deschutes County, Oregon",3071,3071,2817,63,0,77,0,43,71,0,71,1439,584,855,2348,0,0,0,0,0,0,0,0,0,0,0,15,0,101,0,326,107,208,345,402,489,164,54,137,41,017,001600,3,410170016003
"Block Group 3, Census Tract 11, Deschutes County, Oregon",7544,7544,6784,0,0,344,0,27,389,0,389,2642,1886,756,5120,0,0,0,0,0,0,0,0,0,0,63,0,16,34,75,916,162,263,720,732,1625,365,100,49,41,017,001100,3,410170011003
"Block Group 1, Census Tract 7, Deschutes County, Oregon",2039,2039,1926,16,87,0,0,0,10,10,0,698,640,58,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,227,10,179,168,221,196,82,145,92,26,15,41,017,000700,1,410170007001
"Block Group 1, Census Tract 333.01, Washington County, Oregon",4002,4002,3253,24,15,126,0,445,139,33,106,1321,1174,147,2525,41,0,0,0,0,0,0,0,0,0,0,17,65,91,63,652,91,256,418,189,433,176,8,25,41,067,033301,1,410670333011
"Block Group 2, Census Tract 241, Clackamas County, Oregon",1641,1641,1614,15,12,0,0,0,0,0,0,629,602,27,1181,0,0,0,0,0,0,0,0,0,0,21,0,11,20,0,335,44,152,280,184,125,9,0,0,41,005,024100,2,410050241002
"Block Group 2, Census Tract 206, Clackamas County, Oregon",3252,3252,2692,82,0,269,0,43,166,0,166,1168,994,174,2250,21,0,0,0,0,0,0,0,0,0,0,0,0,0,32,212,17,99,244,195,841,363,89,137,41,005,020600,2,410050206002
"Block Group 2, Census Tract 203.03, Clackamas County, Oregon",993,993,891,17,0,65,0,20,0,0,0,564,328,236,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,13,0,92,32,283,154,85,21,41,005,020303,2,410050203032
"Block Group 1, Census Tract 208, Clackamas County, Oregon",1436,1436,1241,15,23,76,0,0,81,11,70,794,204,590,1244,0,0,0,0,0,0,0,0,0,13,13,0,19,0,0,122,0,98,174,160,406,170,40,29,41,005,020800,1,410050208001
"Block Group 1, Census Tract 9708, Klamath County, Oregon",1342,1342,1200,11,18,49,0,4,60,0,60,569,480,89,1009,23,0,0,0,0,0,0,0,1,0,0,13,39,5,13,230,111,56,220,79,155,40,0,24,41,035,970800,1,410359708001
"Block Group 1, Census Tract 9716, Klamath County, Oregon",706,706,684,9,9,0,0,0,4,0,4,203,105,98,317,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,39,72,5,78,30,8,18,0,0,41,035,971600,1,410359716001
"Block Group 1, Census Tract 9712, Klamath County, Oregon",1074,1074,881,0,29,7,0,0,157,0,157,462,246,216,691,0,0,0,0,0,0,0,0,0,0,0,32,0,28,0,90,58,77,257,55,52,18,0,24,41,035,971200,1,410359712001
"Block Group 2, Census Tract 9713, Klamath County, Oregon",592,592,472,0,0,20,0,100,0,0,0,270,95,175,473,66,0,0,0,0,0,0,0,0,0,0,9,0,45,62,119,49,15,14,0,32,42,0,20,41,035,971300,2,410359713002
"Block Group 4, Census Tract 9713, Klamath County, Oregon",612,612,586,0,26,0,0,0,0,0,0,238,192,46,598,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,290,46,42,66,95,13,16,0,0,41,035,971300,4,410359713004
"Block Group 3, Census Tract 13, Deschutes County, Oregon",1839,1839,1827,0,0,12,0,0,0,0,0,654,352,302,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,28,42,133,136,241,272,62,25,41,017,001300,3,410170013003
"Block Group 2, Census Tract 14, Deschutes County, Oregon",641,641,576,0,0,0,0,0,65,45,20,315,186,129,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35,149,38,48,76,43,18,41,017,001400,2,410170014002
"Block Group 4, Census Tract 15, Deschutes County, Oregon",745,745,729,0,0,0,0,0,16,0,16,375,102,273,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,13,205,0,142,106,0,0,41,017,001500,4,410170015004
"Block Group 2, Census Tract 15, Deschutes County, Oregon",1311,1311,1287,9,15,0,0,0,0,0,0,621,245,376,1054,0,0,0,0,4,0,0,0,14,0,12,0,0,9,22,253,0,64,215,96,297,68,0,0,41,017,001500,2,410170015002
"Block Group 2, Census Tract 17, Deschutes County, Oregon",2544,2544,2225,0,0,104,0,84,131,111,20,1042,543,499,1827,0,0,0,0,0,0,0,0,0,0,0,25,17,0,77,340,74,81,548,165,309,178,13,0,41,017,001700,2,410170017002
"Block Group 4, Census Tract 20, Deschutes County, Oregon",1944,1944,1706,38,0,0,0,74,126,0,126,772,556,216,1289,18,0,0,0,0,0,0,0,44,0,0,0,0,0,69,269,19,77,235,164,221,107,54,12,41,017,002000,4,410170020004
"Block Group 2, Census Tract 9702, Union County, Oregon",1402,1402,1329,2,18,17,0,7,29,1,28,548,433,115,958,0,0,0,0,0,0,18,0,30,6,5,0,34,6,12,199,61,76,223,71,148,45,11,13,41,061,970200,2,410619702002
"Block Group 3, Census Tract 9705, Union County, Oregon",1094,1094,1077,6,11,0,0,0,0,0,0,481,353,128,817,0,0,0,0,0,0,0,0,0,0,0,8,11,10,12,208,64,54,139,86,117,108,0,0,41,061,970500,3,410619705003
"Block Group 3, Census Tract 9701, Union County, Oregon",454,454,436,9,3,0,0,0,6,0,6,220,172,48,328,3,0,0,0,0,0,0,0,0,0,4,0,10,22,9,149,29,20,27,25,18,12,0,0,41,061,970100,3,410619701003
"Block Group 3, Census Tract 9704, Union County, Oregon",731,731,655,0,0,0,0,0,76,0,76,322,174,148,513,0,0,0,0,0,0,0,0,0,8,0,0,55,20,6,130,51,7,46,126,28,36,0,0,41,061,970400,3,410619704003
"Block Group 2, Census Tract 9703, Columbia County, Oregon",870,870,702,0,19,0,0,0,149,20,129,310,251,59,588,0,0,0,0,0,0,0,0,0,0,4,0,7,0,37,111,45,47,157,24,97,59,0,0,41,009,970300,2,410099703002
"Block Group 2, Census Tract 9707, Columbia County, Oregon",742,742,709,0,11,22,0,0,0,0,0,246,153,93,508,0,0,0,0,0,0,0,0,0,0,0,9,0,12,28,161,42,81,60,62,30,14,9,0,41,009,970700,2,410099707002
"Block Group 2, Census Tract 56, Multnomah County, Oregon",1143,1143,845,113,7,135,0,24,19,0,19,429,16,413,432,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,23,58,88,69,22,0,0,41,051,005600,2,410510056002
"Block Group 3, Census Tract 324.04, Washington County, Oregon",977,977,951,16,10,0,0,0,0,0,0,396,351,45,744,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,51,106,34,121,95,186,116,0,0,41,067,032404,3,410670324043
"Block Group 1, Census Tract 314.04, Washington County, Oregon",1503,1503,1331,0,32,45,0,30,65,0,65,660,287,373,1110,2,0,0,0,0,0,0,0,10,0,0,0,0,0,14,125,3,97,135,202,403,102,17,0,41,067,031404,1,410670314041
"Block Group 1, Census Tract 34.02, Multnomah County, Oregon",1478,1478,1147,168,0,52,0,0,111,0,111,675,172,503,1209,0,0,0,0,0,0,0,0,0,0,1,1,10,1,24,93,31,60,53,98,561,233,43,0,41,051,003402,1,410510034021
"Block Group 3, Census Tract 35.01, Multnomah County, Oregon",978,978,760,37,10,35,0,64,72,0,72,380,278,102,731,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,63,9,44,137,0,296,116,11,27,41,051,003501,3,410510035013
"Block Group 5, Census Tract 1, Lane County, Oregon",670,670,634,6,0,17,0,8,5,0,5,344,232,112,547,0,0,0,0,0,0,0,0,0,0,0,0,6,3,16,71,15,76,157,57,83,50,5,8,41,039,000100,5,410390001005
"Block Group 2, Census Tract 1, Lane County, Oregon",1335,1335,1140,0,58,13,0,1,123,0,123,532,522,10,1074,0,0,0,0,0,0,0,0,0,0,0,1,0,15,26,202,16,88,151,96,334,64,15,66,41,039,000100,2,410390001002
"Block Group 1, Census Tract 5, Lane County, Oregon",743,743,720,0,14,0,4,0,5,0,5,363,241,122,617,0,0,0,0,0,0,0,0,0,0,4,0,28,10,4,214,56,41,133,41,49,29,4,4,41,039,000500,1,410390005001
"Block Group 1, Census Tract 8, Lane County, Oregon",607,607,575,0,0,6,0,0,26,0,26,242,149,93,455,6,0,0,0,0,0,0,0,0,0,2,0,4,0,7,105,27,36,96,45,76,39,12,0,41,039,000800,1,410390008001
"Block Group 2, Census Tract 19.03, Lane County, Oregon",890,890,876,0,8,0,0,0,6,0,6,316,175,141,600,9,0,0,0,0,0,0,0,0,0,0,0,42,34,15,197,15,61,189,38,0,0,0,0,41,039,001903,2,410390019032
"Block Group 1, Census Tract 40, Lane County, Oregon",854,854,762,33,23,0,0,12,24,0,24,692,20,672,832,10,0,0,0,0,0,0,0,0,0,9,0,0,12,29,161,23,97,181,52,219,39,0,0,41,039,004000,1,410390040001
"Block Group 3, Census Tract 44.01, Lane County, Oregon",584,584,553,0,0,31,0,0,0,0,0,233,195,38,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,61,91,66,104,55,0,0,41,039,004401,3,410390044013
"Block Group 2, Census Tract 44.01, Lane County, Oregon",1895,1895,1347,54,23,153,21,26,271,0,271,766,285,481,1303,0,0,0,0,0,0,0,0,30,0,5,0,0,0,11,209,76,130,414,130,239,59,0,0,41,039,004401,2,410390044012
"Block Group 2, Census Tract 7, Coos County, Oregon",775,775,722,0,0,0,0,0,53,0,53,267,99,168,592,0,0,0,0,0,0,0,0,0,0,0,52,0,21,52,272,73,38,0,70,14,0,0,0,41,011,000700,2,410110007002
"Block Group 5, Census Tract 7, Coos County, Oregon",683,683,618,32,0,33,0,0,0,0,0,297,174,123,504,0,0,0,0,0,0,0,0,0,0,0,0,52,120,0,47,0,42,46,48,136,13,0,0,41,011,000700,5,410110007005
