,NAME,tot_pop,race_tot,race_white,race_black,race_indig,race_asian,race_isl,race_oth,race_2+,race_2+inc,race_2_3+,tenu_tot,tenu_own,tenu_rent,edu_tot,edu_none,edu_nurs,edu_kind,edu_1st,edu_2nd,edu_3rd,edu_4th,edu_5th,edu_6th,edu_7th,edu_8th,edu_9th,edu_10th,edu_11th,edu_12_nodip,edu_hsdip,edu_ged,edu_coll<1,edu_coll>1,edu_assoc,edu_bach,edu_mast,edu_prof,edu_doct,comp_tot,comp_has,comp_dial,comp_bro,comp_noint,comp_no,state,county,tract,block group,GEOID,tenu_p-rent,race_nonw,race_prop
2492,"Block Group 1, Census Tract 9704, Wasco County, Oregon",1451,1451,1219,6,3,0,2,154,67,0,67,511,154,357,864,0,0,0,0,0,0,0,0,29,0,25,0,26,29,7,145,79,40,260,101,53,52,0,18,511,416,11,335,70,95,41,65,970400,1,410659704001,0.6986301369863014,232,0.15988973121984837
2493,"Block Group 2, Census Tract 39, Lane County, Oregon",1780,1780,1460,45,0,125,0,35,115,55,60,1016,34,982,955,7,0,0,0,0,7,0,0,8,26,8,0,0,38,9,151,38,46,275,77,216,35,14,0,1016,939,0,703,236,77,41,39,3900,2,410390039002,0.9665354330708661,320,0.1797752808988764
2494,"Block Group 4, Census Tract 11, Coos County, Oregon",754,754,595,2,73,4,0,29,51,0,51,404,313,91,643,8,0,0,0,0,0,0,0,0,0,0,14,14,5,25,144,49,86,84,57,86,71,0,0,404,351,0,328,23,53,41,11,1100,4,410110011004,0.22524752475247525,159,0.21087533156498675
2495,"Block Group 7, Census Tract 11, Coos County, Oregon",1427,1427,1273,0,65,0,0,0,89,0,89,530,398,132,1028,0,0,0,0,0,0,0,13,0,0,9,0,26,89,6,240,69,131,276,78,76,15,0,0,530,420,19,293,108,110,41,11,1100,7,410110011007,0.2490566037735849,154,0.1079187105816398
2496,"Block Group 3, Census Tract 6, Coos County, Oregon",1222,1222,1044,47,5,0,0,45,81,0,81,508,273,235,812,11,0,0,0,0,0,0,0,0,0,0,9,3,0,15,235,31,105,139,87,105,55,17,0,508,431,0,384,47,77,41,11,600,3,410110006003,0.4625984251968504,178,0.14566284779050737
2497,"Block Group 2, Census Tract 8, Coos County, Oregon",1981,1981,1743,0,11,14,0,79,134,0,134,807,571,236,1429,8,0,0,0,0,0,0,0,0,0,22,20,34,56,21,266,110,139,259,223,178,79,14,0,807,632,0,601,31,175,41,11,800,2,410110008002,0.29244114002478316,238,0.12014134275618374
2498,"Block Group 1, Census Tract 64.02, Multnomah County, Oregon",3071,3071,2546,0,41,148,0,27,309,68,241,1132,1072,60,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,143,0,38,181,65,936,399,346,91,1132,1132,0,1098,34,0,41,51,6402,1,410510064021,0.053003533568904596,525,0.17095408661673722
2499,"Block Group 1, Census Tract 70, Multnomah County, Oregon",828,828,553,81,0,194,0,0,0,0,0,340,308,32,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,213,317,129,22,340,340,0,321,19,0,41,51,7000,1,410510070001,0.09411764705882353,275,0.3321256038647343
2500,"Block Group 1, Census Tract 72.01, Multnomah County, Oregon",1226,1226,1008,9,85,0,0,25,99,0,99,488,431,57,1027,29,0,0,0,0,0,21,0,0,0,8,0,21,54,24,217,61,78,199,47,171,97,0,0,488,459,8,386,65,29,41,51,7201,1,410510072011,0.1168032786885246,218,0.17781402936378465
2501,"Block Group 2, Census Tract 106, Benton County, Oregon",963,963,738,0,44,125,0,16,40,0,40,404,22,382,187,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,4,34,50,22,20,11,5,404,404,0,350,54,0,41,3,10600,2,410030106002,0.9455445544554455,225,0.2336448598130841
2502,"Block Group 4, Census Tract 104.08, Multnomah County, Oregon",1639,1639,1102,0,0,66,0,67,404,0,404,534,242,292,861,0,0,0,0,0,0,0,0,0,0,76,19,0,18,114,289,29,41,155,51,69,0,0,0,534,509,0,499,10,25,41,51,10408,4,410510104084,0.5468164794007491,537,0.32763880414887125
2503,"Block Group 2, Census Tract 9602, Harney County, Oregon",786,786,746,0,12,0,0,0,28,0,28,336,211,125,592,6,0,0,0,0,6,0,0,0,0,9,6,1,3,6,173,10,67,104,80,89,22,6,4,336,293,1,247,45,43,41,25,960200,2,410259602002,0.37202380952380953,40,0.05089058524173028
2504,"Block Group 1, Census Tract 9601, Harney County, Oregon",1359,1359,1208,16,79,0,1,9,46,0,46,616,451,165,1014,2,0,0,0,0,0,0,0,1,0,19,0,22,16,4,306,143,87,126,106,134,48,0,0,616,510,1,446,63,106,41,25,960100,1,410259601001,0.26785714285714285,151,0.1111111111111111
2505,"Block Group 4, Census Tract 313, Washington County, Oregon",1608,1608,1211,16,0,302,0,0,79,0,79,817,301,516,1147,0,14,0,0,0,0,0,0,0,13,0,0,0,0,0,113,44,110,214,143,332,119,45,0,817,807,0,696,111,10,41,67,31300,4,410670313004,0.631578947368421,397,0.2468905472636816
2506,"Block Group 2, Census Tract 29.03, Lane County, Oregon",1558,1558,1213,43,76,109,0,84,33,0,33,686,445,241,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,135,8,91,184,152,352,166,27,71,686,677,0,668,9,9,41,39,2903,2,410390029032,0.35131195335276966,345,0.2214377406931964
2507,"Block Group 1, Census Tract 23.01, Lane County, Oregon",3100,3100,2713,5,64,32,0,28,258,47,211,1256,702,554,2151,10,0,0,0,1,0,0,0,0,1,1,0,20,38,0,478,107,228,348,161,429,267,37,25,1256,1163,7,1078,78,93,41,39,2301,1,410390023011,0.4410828025477707,387,0.12483870967741935
2508,"Block Group 2, Census Tract 45.01, Lane County, Oregon",927,927,842,0,20,37,0,0,28,8,20,449,115,334,665,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,65,9,11,109,53,225,117,28,40,449,433,0,399,34,16,41,39,4501,2,410390045012,0.7438752783964365,85,0.09169363538295577
2509,"Block Group 2, Census Tract 99.04, Multnomah County, Oregon",1014,1014,890,33,0,0,0,14,77,13,64,466,226,240,690,0,0,0,0,9,0,0,0,0,11,0,0,8,8,0,211,26,67,143,55,104,29,19,0,466,427,0,353,74,39,41,51,9904,2,410510099042,0.5150214592274678,124,0.1222879684418146
2510,"Block Group 4, Census Tract 304.01, Linn County, Oregon",1000,1000,958,2,0,14,0,0,26,0,26,394,136,258,588,2,0,0,0,0,0,0,0,0,0,127,1,95,1,0,119,50,34,139,19,1,0,0,0,394,358,0,358,0,36,41,43,30401,4,410430304014,0.6548223350253807,42,0.042
2511,"Block Group 1, Census Tract 307, Linn County, Oregon",672,672,656,0,0,16,0,0,0,0,0,277,250,27,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,37,143,114,48,100,32,7,16,277,277,0,265,12,0,41,43,30700,1,410430307001,0.09747292418772563,16,0.023809523809523808
2512,"Block Group 2, Census Tract 35.02, Multnomah County, Oregon",1398,1398,1102,49,115,77,0,0,55,12,43,538,446,92,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,135,21,80,72,26,381,214,104,11,538,512,4,496,12,26,41,51,3502,2,410510035022,0.17100371747211895,296,0.2117310443490701
2513,"Block Group 3, Census Tract 318.05, Washington County, Oregon",1120,1120,473,59,7,142,0,122,317,64,253,329,287,42,635,61,0,0,0,0,0,0,0,0,0,44,0,0,0,0,51,60,30,56,134,180,19,0,0,329,329,0,329,0,0,41,67,31805,3,410670318053,0.1276595744680851,647,0.5776785714285714
2514,"Block Group 2, Census Tract 318.05, Washington County, Oregon",2866,2866,2065,40,0,585,21,10,145,0,145,1002,986,16,2115,0,0,0,0,0,0,16,0,0,26,0,0,18,0,15,268,17,107,227,215,696,358,45,107,1002,985,0,985,0,17,41,67,31805,2,410670318052,0.015968063872255488,801,0.27948360083740403
2515,"Block Group 2, Census Tract 326.03, Washington County, Oregon",1512,1512,1191,20,0,173,0,0,128,0,128,438,421,17,879,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,63,0,37,116,91,331,160,43,26,438,438,0,438,0,0,41,67,32603,2,410670326032,0.03881278538812785,321,0.2123015873015873
2516,"Block Group 2, Census Tract 325.03, Washington County, Oregon",1335,1335,1171,0,0,31,0,64,69,41,28,508,447,61,905,0,0,0,0,0,0,0,0,0,0,0,7,14,0,14,186,57,124,184,101,172,24,7,15,508,463,0,418,45,45,41,67,32503,2,410670325032,0.12007874015748031,164,0.12284644194756554
2517,"Block Group 3, Census Tract 203.04, Polk County, Oregon",3875,3875,3254,117,7,84,2,248,163,20,143,1349,920,429,2341,0,0,0,0,0,33,0,0,24,69,0,38,15,62,24,386,122,65,289,357,527,211,25,94,1349,1275,56,1180,39,74,41,53,20304,3,410530203043,0.31801334321719793,621,0.16025806451612903
2518,"Block Group 1, Census Tract 203.03, Polk County, Oregon",2989,2989,2541,29,24,106,6,32,251,18,233,818,236,582,959,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,118,29,108,157,130,251,101,10,0,818,809,0,681,128,9,41,53,20303,1,410530203031,0.7114914425427873,448,0.14988290398126464
2519,"Block Group 3, Census Tract 205, Polk County, Oregon",2337,2337,1946,0,37,19,0,335,0,0,0,790,532,258,1612,14,0,0,0,0,0,0,0,0,0,0,41,0,15,20,493,85,96,236,216,318,23,0,55,790,734,0,695,39,56,41,53,20500,3,410530205003,0.3265822784810127,391,0.16730851519041506
2520,"Block Group 1, Census Tract 64.03, Multnomah County, Oregon",1073,1073,964,0,0,7,0,11,91,0,91,389,336,53,809,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70,24,45,113,83,299,113,25,14,389,389,9,372,8,0,41,51,6403,1,410510064031,0.13624678663239073,109,0.1015843429636533
2521,"Block Group 2, Census Tract 104.10, Multnomah County, Oregon",2000,2000,1436,307,34,22,0,115,86,0,86,784,308,476,1407,1,0,0,0,0,0,0,0,0,0,47,44,37,0,46,288,112,126,165,260,216,56,9,0,784,757,0,697,60,27,41,51,10410,2,410510104102,0.6071428571428571,564,0.282
2522,"Block Group 3, Census Tract 307.01, Yamhill County, Oregon",1312,1312,1247,0,0,21,0,0,44,0,44,599,528,71,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,128,33,71,208,130,294,130,0,66,599,583,0,564,19,16,41,71,30701,3,410710307013,0.11853088480801335,65,0.04954268292682927
2523,"Block Group 2, Census Tract 301.02, Yamhill County, Oregon",3805,3805,3435,0,0,23,0,74,273,65,208,1399,1201,198,2695,77,0,0,0,0,0,0,0,0,0,2,0,38,18,0,476,91,175,473,265,635,378,67,0,1399,1344,0,1328,16,55,41,71,30102,2,410710301022,0.14152966404574696,370,0.09724047306176084
2524,"Block Group 1, Census Tract 306.02, Yamhill County, Oregon",2990,2990,2825,15,21,27,13,27,62,0,62,1149,1029,120,2314,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,460,41,332,324,319,391,278,73,26,1149,1061,0,1061,0,88,41,71,30602,1,410710306021,0.10443864229765012,165,0.05518394648829431
2525,"Block Group 3, Census Tract 306.01, Yamhill County, Oregon",471,471,461,0,0,10,0,0,0,0,0,202,156,46,404,0,0,0,0,0,0,0,0,0,0,14,0,0,20,19,72,13,39,32,63,72,54,6,0,202,181,27,143,11,21,41,71,30601,3,410710306013,0.22772277227722773,10,0.021231422505307854
2526,"Block Group 2, Census Tract 301.01, Yamhill County, Oregon",3133,3133,2897,0,0,56,0,0,180,111,69,1085,978,107,2399,42,0,0,0,0,0,0,0,0,0,0,0,11,21,0,284,102,200,553,92,655,296,63,80,1085,982,0,903,79,103,41,71,30101,2,410710301012,0.09861751152073733,236,0.07532716246409192
2527,"Block Group 3, Census Tract 303.01, Yamhill County, Oregon",1391,1391,1339,0,0,25,0,0,27,0,27,394,343,51,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,92,30,76,222,94,270,180,12,0,394,394,0,394,0,0,41,71,30301,3,410710303013,0.12944162436548223,52,0.037383177570093455
2528,"Block Group 0, Census Tract 9900, Clatsop County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,990000,0,410079900000,,0,
2529,"Block Group 4, Census Tract 310.04, Washington County, Oregon",2311,2311,1866,0,16,283,0,146,0,0,0,1266,830,436,2035,44,0,0,0,0,25,0,0,24,24,0,23,0,0,61,353,48,195,239,99,576,235,52,37,1266,1107,0,948,159,159,41,67,31004,4,410670310044,0.344391785150079,445,0.19255733448723497
2530,"Block Group 4, Census Tract 3611, Josephine County, Oregon",2609,2609,2391,0,27,0,0,109,82,0,82,1096,564,532,1701,0,0,0,0,0,0,0,0,0,0,0,0,18,0,167,456,156,207,348,188,148,0,13,0,1096,982,0,982,0,114,41,33,361100,4,410333611004,0.4854014598540146,218,0.08355691835952472
2531,"Block Group 3, Census Tract 202, Clackamas County, Oregon",641,641,641,0,0,0,0,0,0,0,0,375,244,131,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,13,40,19,207,197,51,0,375,359,0,359,0,16,41,5,20200,3,410050202003,0.34933333333333333,0,0.0
2532,"Block Group 1, Census Tract 205.03, Clackamas County, Oregon",1296,1296,1152,0,0,68,0,9,67,7,60,522,444,78,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,61,72,84,299,215,69,46,522,491,0,472,19,31,41,5,20503,1,410050205031,0.14942528735632185,144,0.1111111111111111
2533,"Block Group 1, Census Tract 9503, Umatilla County, Oregon",999,999,938,0,0,25,7,0,29,0,29,362,354,8,679,0,0,0,0,0,0,0,0,0,0,28,14,10,25,0,91,5,70,224,86,61,49,16,0,362,321,0,298,23,41,41,59,950300,1,410599503001,0.022099447513812154,61,0.06106106106106106
2534,"Block Group 2, Census Tract 9504, Umatilla County, Oregon",2265,2265,1661,155,51,7,8,215,168,15,153,187,31,156,1912,16,0,0,0,0,15,0,38,11,0,8,54,112,107,7,287,337,218,385,119,162,32,4,0,187,178,0,178,0,9,41,59,950400,2,410599504002,0.8342245989304813,604,0.26666666666666666
2535,"Block Group 4, Census Tract 9504, Umatilla County, Oregon",634,634,554,8,0,23,0,0,49,0,49,211,193,18,512,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,93,10,16,40,69,136,32,77,11,211,211,0,202,9,0,41,59,950400,4,410599504004,0.08530805687203792,80,0.12618296529968454
2536,"Block Group 5, Census Tract 9506, Umatilla County, Oregon",1404,1404,1063,59,63,42,0,33,144,7,137,624,430,194,1038,42,0,0,0,0,0,0,0,0,0,0,0,61,0,0,235,40,125,198,133,134,57,13,0,624,611,0,553,58,13,41,59,950600,5,410599506005,0.3108974358974359,341,0.24287749287749288
2537,"Block Group 2, Census Tract 2, Multnomah County, Oregon",2000,2000,1920,0,22,34,0,0,24,0,24,1050,556,494,1556,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,101,20,92,295,55,579,299,39,48,1050,951,0,871,80,99,41,51,200,2,410510002002,0.4704761904761905,80,0.04
2538,"Block Group 1, Census Tract 2, Multnomah County, Oregon",998,998,868,0,16,0,0,45,69,23,46,459,157,302,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,168,148,113,271,43,0,61,459,446,0,432,14,13,41,51,200,1,410510002001,0.6579520697167756,130,0.13026052104208416
2539,"Block Group 1, Census Tract 4.02, Multnomah County, Oregon",1197,1197,1042,0,0,97,0,0,58,0,58,559,350,209,914,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,102,59,134,34,308,163,18,15,559,545,0,511,34,14,41,51,402,1,410510004021,0.3738819320214669,155,0.12949039264828738
2540,"Block Group 1, Census Tract 15, Multnomah County, Oregon",1788,1788,1609,0,64,65,0,8,42,0,42,647,541,106,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,17,79,90,74,366,289,154,105,647,638,0,602,36,9,41,51,1500,1,410510015001,0.16383307573415765,179,0.10011185682326622
2541,"Block Group 1, Census Tract 100.02, Multnomah County, Oregon",2701,2701,2278,65,207,27,0,48,76,0,76,1010,648,362,1844,49,0,0,0,0,0,0,0,0,3,0,0,17,78,31,425,151,69,400,144,242,140,57,38,1010,972,0,884,88,38,41,51,10002,1,410510100021,0.3584158415841584,423,0.15660866345797853
2542,"Block Group 1, Census Tract 77, Multnomah County, Oregon",1049,1049,831,67,3,126,0,0,22,1,21,435,357,78,797,15,0,0,6,0,13,0,0,23,12,1,1,20,6,18,189,32,30,99,69,197,52,0,14,435,429,0,377,52,6,41,51,7700,1,410510077001,0.1793103448275862,218,0.20781696854146806
2543,"Block Group 1, Census Tract 81, Multnomah County, Oregon",3141,3141,1320,486,6,735,328,20,246,36,210,1069,280,789,2235,62,26,0,0,0,0,0,25,55,0,4,76,61,0,73,627,97,37,235,170,452,223,12,0,1069,850,0,692,158,219,41,51,8100,1,410510081001,0.7380729653882133,1821,0.5797516714422158
2544,"Block Group 2, Census Tract 87, Multnomah County, Oregon",2061,2061,1804,37,8,170,0,0,42,0,42,697,441,256,1651,46,0,0,21,0,0,0,39,0,0,18,43,13,17,20,342,186,149,263,48,361,52,11,22,697,671,0,651,20,26,41,51,8700,2,410510087002,0.3672883787661406,257,0.12469674915089762
2545,"Block Group 1, Census Tract 9707, Malheur County, Oregon",1575,1575,1408,0,34,33,0,23,77,13,64,628,407,221,1062,5,0,0,0,0,0,0,2,0,0,45,43,5,28,9,217,86,101,249,94,133,36,9,0,628,510,4,450,56,118,41,45,970700,1,410459707001,0.3519108280254777,167,0.10603174603174603
2546,"Block Group 4, Census Tract 1, Multnomah County, Oregon",1189,1189,1169,0,0,20,0,0,0,0,0,497,258,239,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,241,18,316,141,27,27,497,445,0,430,15,52,41,51,100,4,410510001004,0.48088531187122735,20,0.01682085786375105
2547,"Block Group 4, Census Tract 6.02, Multnomah County, Oregon",1233,1233,761,0,24,203,0,172,73,10,63,421,220,201,953,54,0,0,0,0,0,0,0,25,0,0,72,52,0,19,142,62,43,165,59,239,21,0,0,421,379,0,371,8,42,41,51,602,4,410510006024,0.47743467933491684,472,0.38280616382806165
2548,"Block Group 1, Census Tract 8.01, Multnomah County, Oregon",1225,1225,1048,0,0,50,0,60,67,19,48,549,334,215,1007,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,131,35,43,247,84,274,116,46,19,549,515,0,494,21,34,41,51,801,1,410510008011,0.39162112932604737,177,0.14448979591836736
2549,"Block Group 3, Census Tract 7.01, Multnomah County, Oregon",1458,1458,1034,104,0,104,0,13,203,27,176,588,323,265,1029,0,0,0,7,0,23,0,0,0,0,0,13,0,0,21,63,35,32,237,88,393,96,10,11,588,556,10,539,7,32,41,51,701,3,410510007013,0.45068027210884354,424,0.2908093278463649
2550,"Block Group 4, Census Tract 7.01, Multnomah County, Oregon",873,873,687,11,0,89,0,0,86,0,86,422,226,196,637,33,0,0,0,0,0,0,0,0,0,35,0,10,0,0,35,11,51,148,58,160,87,0,9,422,400,0,377,23,22,41,51,701,4,410510007014,0.46445497630331756,186,0.21305841924398625
2551,"Block Group 1, Census Tract 16.02, Multnomah County, Oregon",1106,1106,582,22,23,444,0,0,35,0,35,411,228,183,855,0,0,0,0,0,29,0,0,0,9,0,8,47,0,13,124,8,115,72,53,289,60,9,19,411,376,20,298,58,35,41,51,1602,1,410510016021,0.44525547445255476,524,0.47377938517179025
2552,"Block Group 1, Census Tract 72.02, Multnomah County, Oregon",3094,3094,1907,544,8,325,36,89,185,56,129,1267,819,448,2510,80,0,0,0,0,0,0,0,11,0,10,46,6,34,92,367,92,49,575,252,657,181,21,37,1267,1182,7,1150,25,85,41,51,7202,1,410510072021,0.35359116022099446,1187,0.3836457659987072
2553,"Block Group 2, Census Tract 79, Multnomah County, Oregon",2871,2871,2124,193,72,375,0,11,96,0,96,1115,738,377,2105,124,0,0,0,0,0,0,0,0,0,0,17,35,29,56,388,25,100,475,164,517,130,35,10,1115,1048,0,1010,38,67,41,51,7900,2,410510079002,0.3381165919282511,747,0.2601880877742947
2554,"Block Group 3, Census Tract 82.02, Multnomah County, Oregon",2371,2371,1440,97,85,347,61,22,319,0,319,649,340,309,1617,101,0,0,0,0,0,0,22,170,0,82,68,129,13,60,293,138,171,155,36,118,61,0,0,649,620,0,562,58,29,41,51,8202,3,410510082023,0.4761171032357473,931,0.3926613243357233
2555,"Block Group 1, Census Tract 93.02, Multnomah County, Oregon",3110,3110,2167,75,0,445,224,66,133,29,104,1116,575,541,2017,0,0,0,0,0,0,0,0,43,12,0,49,0,8,84,346,147,138,423,218,359,112,23,55,1116,1099,0,976,123,17,41,51,9302,1,410510093021,0.48476702508960573,943,0.3032154340836013
2556,"Block Group 1, Census Tract 97.01, Multnomah County, Oregon",2814,2814,1755,425,0,414,0,17,203,32,171,1001,286,715,1820,32,1,0,0,0,0,0,2,17,48,7,27,12,40,62,384,194,141,410,278,141,24,0,0,1001,947,0,743,204,54,41,51,9701,1,410510097011,0.7142857142857143,1059,0.3763326226012793
2557,"Block Group 1, Census Tract 103.03, Multnomah County, Oregon",2981,2981,2102,126,16,322,0,112,303,86,217,1074,546,528,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,522,73,194,414,237,315,158,0,19,1074,968,0,862,106,106,41,51,10303,1,410510103031,0.49162011173184356,879,0.29486749412948676
2558,"Block Group 3, Census Tract 1, Multnomah County, Oregon",679,679,570,0,0,109,0,0,0,0,0,285,104,181,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,0,30,70,0,242,136,0,0,285,285,0,268,17,0,41,51,100,3,410510001003,0.6350877192982456,109,0.16053019145802652
2559,"Block Group 1, Census Tract 326.06, Washington County, Oregon",1046,1046,851,0,0,42,0,36,117,0,117,436,234,202,742,0,0,0,0,0,0,0,0,0,0,0,0,12,42,9,171,28,81,112,75,87,94,13,18,436,319,0,307,12,117,41,67,32606,1,410670326061,0.463302752293578,195,0.1864244741873805
2560,"Block Group 2, Census Tract 28, Lane County, Oregon",1531,1531,1202,92,13,32,0,90,102,15,87,584,370,214,1114,0,0,0,0,0,0,0,0,0,0,0,19,14,7,12,156,65,110,313,109,207,86,0,16,584,571,0,517,54,13,41,39,2800,2,410390028002,0.3664383561643836,329,0.21489222730241672
2561,"Block Group 3, Census Tract 28, Lane County, Oregon",1213,1213,1126,0,5,51,0,0,31,0,31,542,384,158,961,17,0,0,0,0,0,0,0,0,0,28,0,26,0,0,122,35,53,155,55,329,135,6,0,542,503,18,462,23,39,41,39,2800,3,410390028003,0.2915129151291513,87,0.0717230008244023
2562,"Block Group 3, Census Tract 213, Clackamas County, Oregon",836,836,810,17,0,0,0,0,9,0,9,359,287,72,625,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,97,59,96,157,42,54,77,28,0,359,345,0,327,18,14,41,5,21300,3,410050213003,0.20055710306406685,26,0.03110047846889952
2563,"Block Group 4, Census Tract 204.01, Clackamas County, Oregon",1818,1818,1541,39,0,126,0,46,66,0,66,721,674,47,1285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24,92,8,66,324,57,519,128,52,13,721,680,0,678,2,41,41,5,20401,4,410050204014,0.0651872399445215,277,0.15236523652365236
2564,"Block Group 1, Census Tract 204.01, Clackamas County, Oregon",1495,1495,1063,14,206,78,0,0,134,0,134,521,489,32,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,36,0,38,80,15,552,168,102,16,521,521,0,504,17,0,41,5,20401,1,410050204011,0.061420345489443376,432,0.28896321070234116
2565,"Block Group 1, Census Tract 3614, Josephine County, Oregon",1071,1071,972,0,73,0,0,11,15,0,15,455,418,37,839,0,0,0,0,0,0,0,0,0,0,10,0,38,10,22,203,34,72,162,117,64,64,14,29,455,377,19,339,19,78,41,33,361400,1,410333614001,0.08131868131868132,99,0.09243697478991597
2566,"Block Group 3, Census Tract 3607.01, Josephine County, Oregon",899,899,875,0,0,0,0,6,18,9,9,374,143,231,592,0,0,0,0,0,0,0,0,0,0,0,37,9,0,8,99,126,70,145,69,21,8,0,0,374,338,0,259,79,36,41,33,360701,3,410333607013,0.6176470588235294,24,0.026696329254727477
2567,"Block Group 2, Census Tract 3603, Josephine County, Oregon",1175,1175,1119,0,0,0,0,0,56,0,56,527,401,126,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,149,141,96,210,102,63,106,17,0,527,493,0,473,20,34,41,33,360300,2,410333603002,0.23908918406072105,56,0.04765957446808511
2568,"Block Group 1, Census Tract 3604, Josephine County, Oregon",1958,1958,1871,0,0,11,0,60,16,0,16,733,733,0,1532,0,0,0,0,0,0,0,0,0,0,24,0,28,6,54,307,112,202,200,203,230,108,58,0,733,681,0,658,23,52,41,33,360400,1,410333604001,0.0,87,0.04443309499489275
2569,"Block Group 4, Census Tract 3612, Josephine County, Oregon",1192,1192,1134,0,20,0,0,1,37,0,37,445,336,109,788,0,0,0,0,0,0,0,11,0,0,16,17,0,22,0,215,53,88,107,63,112,84,0,0,445,410,22,373,15,35,41,33,361200,4,410333612004,0.2449438202247191,58,0.04865771812080537
2570,"Block Group 2, Census Tract 99.06, Multnomah County, Oregon",1218,1218,1086,51,0,66,0,0,15,0,15,478,446,32,949,9,0,0,0,0,0,0,0,0,0,0,0,18,28,1,193,19,94,214,78,219,53,2,21,478,463,0,454,9,15,41,51,9906,2,410510099062,0.06694560669456066,132,0.10837438423645321
2571,"Block Group 1, Census Tract 106, Multnomah County, Oregon",737,737,603,97,0,11,0,0,26,0,26,561,0,561,614,0,0,0,0,0,17,0,0,0,0,0,0,0,0,13,219,9,60,156,13,89,0,24,14,561,335,0,246,89,226,41,51,10600,1,410510106001,1.0,134,0.18181818181818182
2572,"Block Group 2, Census Tract 23.03, Multnomah County, Oregon",2025,2025,1604,110,9,112,0,37,153,27,126,1249,88,1161,1767,0,9,0,0,0,0,0,0,0,0,0,0,0,15,26,114,27,31,333,85,807,211,90,19,1249,1038,0,882,156,211,41,51,2303,2,410510023032,0.9295436349079264,421,0.20790123456790124
2573,"Block Group 3, Census Tract 22.03, Multnomah County, Oregon",992,992,830,105,0,31,0,0,26,0,26,460,165,295,866,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,11,54,129,40,305,156,22,57,460,460,0,460,0,0,41,51,2203,3,410510022033,0.6413043478260869,162,0.16330645161290322
2574,"Block Group 4, Census Tract 307.02, Yamhill County, Oregon",2142,2142,1817,0,0,90,0,194,41,18,23,861,432,429,1490,14,0,0,0,0,62,0,0,0,0,54,100,16,20,0,277,20,160,263,144,143,120,0,97,861,799,0,651,148,62,41,71,30702,4,410710307024,0.49825783972125437,325,0.15172735760971054
