,field_1,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,federal_agency,geometry,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
799,799,public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,2021-06-16,,ELEC,Public,183450,,,E,TARGET CORP TANASBOURNE 1,888-758-4389,2021-06-16T00:24:33,,GPS,45.538778,-122.866186,Beaverton,,,OR,2711 NE Town Center Dr,97006,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5512291'], 'posts': ['9137181', '9137191']}",,POINT (7595907.236422178 691403.2905911244),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
805,805,public,24 hours daily,,,2021-06-16,,ELEC,Public,183554,,,E,"Target T0344 - Beaverton, OR",833-632-2778,2021-06-16T01:10:00,,GPS,45.486915,-122.788603,Beaverton,,,OR,10775 SW Beaverton Hillsdale Hwy.,97005,US,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",3.0,,1.0,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['359'], 'posts': ['200120-01', '200120-02', '200120-03', '200120-50']}",,POINT (7615242.20616566 671928.7032674026),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
807,807,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,183627,,,E,Castlegate Apartment Homes,888-998-2546,2021-06-15T22:55:14,,GPS,45.544892,-122.512323,Portland,,,OR,3001 NE 148th Avenue,97230,US,,,,,,,,,,,['J1772'],,,2.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['436063'], 'posts': ['36438', '52021']}",,POINT (7686598.417131256 691175.1952386097),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
818,818,public,24 hours daily,,,2021-06-16,,ELEC,Public,183670,,,E,Wilsonville Electric Ave,855-900-7584,2021-06-16T01:07:54,,GPS,45.302917,-122.760291,Wilsonville,,,OR,SW Wilsonville Road & Memorial Drive,97070,US,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",4.0,,2.0,Greenlots,http://greenlots.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2266'], 'posts': ['52974*1', '52974*2', '54014', '54015', '54016', '54017']}",,POINT (7620623.644921234 604665.7393662917),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
819,819,public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,2021-06-16,,ELEC,Public,183676,,,E,Kailash Ecovillage,800-663-5633,2021-06-16T00:17:25,,GPS,45.4916243,-122.6255759,Portland,,,OR,4311 Southeast 37th Avenue,97202,US,,,,,,,,,,,['J1772'],,,2.0,SemaCharge Network,https://semaconnect.com/,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,Public,,"{'station': ['5053'], 'posts': ['11586', '13740']}",,POINT (7657081.761987717 672503.0938987419),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
821,821,public,,,,2021-06-16,,ELEC,Public,183863,,,E,Reynolds School District,855-885-9571,2021-06-16T01:28:06,,GPS,45.529404,-122.454209,Fairview,,,OR,1204 NE 201st Ave,97024,US,,,,,,,,,,,['J1772'],,,1.0,OpConnect,http://www.opconnect.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['249'], 'posts': ['586_1']}",,POINT (7701346.084248045 685164.3274933603),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
827,827,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,184137,,,E,Clackamas CC - Wilsonville,888-998-2546,2021-06-15T22:55:14,,GPS,45.307462,-122.760565,Wilsonville,,,OR,29353 SW Town Center Loop E,97070,US,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['34206'], 'posts': ['13453']}",,POINT (7620599.533820514 606324.1141649273),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
831,831,private,,GOVERNMENT,,2021-02-22,,ELEC,Private - Government only,184335,2021-01-15,FG,E,FHWA - Oregon Division,,2021-03-04T18:40:37,FED_GOV,GPS,44.942615,-123.035199,Salem,Suite 420,,OR,530 Center Street NE,97301,US,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,,"{'id': 17, 'code': 'DOT', 'name': 'Department of Transportation'}",POINT (7545802.257264219 475471.9289295627),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
838,838,private,,GOVERNMENT,,2021-02-22,,ELEC,Private - Government only,184549,2021-01-15,FG,E,Owen Summers Campus,,2021-03-04T18:40:37,FED_GOV,GPS,44.939016,-123.039307,Salem,,,OR,Militia Way,97312,US,,,,,,,,,,,['J1772'],,,9.0,Non-Networked,,,,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,,"{'id': 6, 'code': 'DA', 'name': 'Department of Army'}",POINT (7544697.919710757 474193.9011631521),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
840,840,private,,GOVERNMENT,,2021-02-22,,ELEC,Private - Government only,184729,2021-01-15,FG,E,FCI Sheridan,,2021-03-04T18:40:37,FED_GOV,GPS,45.075794,-123.388714,Sheridan,,,OR,27072 Ballston Rd,97378,US,,,,,,,,,,,['NEMA515'],,2.0,,Non-Networked,,,,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,,"{'id': 12, 'code': 'DOJ', 'name': 'Department of Justice'}",POINT (7456058.640428151 527065.752435845),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
842,842,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,184918,,,E,Goodwill Store Newberg,888-998-2546,2021-06-15T22:55:14,,GPS,45.302362,-122.957633,Newberg,,,OR,2210 Portland Road,97123,US,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['66071'], 'posts': ['52819']}",,POINT (7569864.875129188 605945.8013688762),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
843,843,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,184931,,,E,Salem-Keizer Transit,888-998-2546,2021-06-15T22:55:14,,GPS,45.0067,-123.002,Keizer,,,OR,5820 Keizer Station Blvd NE,97303,US,,,,,,,,,,,['J1772'],,,2.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['172453'], 'posts': ['37241', '38560']}",,POINT (7555117.273112035 498556.1177788252),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
844,844,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,184962,,,E,1320 Broadway,888-998-2546,2021-06-15T22:55:14,,GPS,45.514628,-122.681335,Portland,,,OR,1320 SW Broadway St,97205,US,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['386868'], 'posts': ['245107']}",,POINT (7643014.45269596 681268.3998142321),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
845,845,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,185132,,,E,Roth's Silverton,888-998-2546,2021-06-15T22:55:14,,GPS,45.011111,-122.783889,Silverton,,,OR,918 N 1st Street,97381,US,,,,,,,,,,,['CHADEMO'],2.0,,,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.59 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['108791'], 'posts': ['39717']}",,POINT (7611547.46107548 498493.0425565963),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
847,847,public,,,,2021-06-16,,ELEC,Public,185314,,,E,SnowCap Community Charaties,855-885-9571,2021-06-16T01:28:06,,GPS,45.520308,-122.482318,Portland,,,OR,17788 SE Pine St,97233,US,,,,,,,,,,,['J1772'],,,1.0,OpConnect,http://www.opconnect.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['251'], 'posts': ['594_1']}",,POINT (7694063.400498141 682024.3294441849),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
848,848,public,6am-12am daily,,,2021-03-15,,ELEC,Public,185410,2021-02-22,P,E,Clackamas Town Center - REI,888-264-2208,2021-03-15T13:14:11,SHOPPING_MALL,GPS,45.43434,-122.571856,Happy Valley,,,OR,12000 SE 82nd Ave,97086,US,,,,,,,,,,,['J1772COMBO'],2.0,,,Volta,https://voltacharging.com/,,FREE for first 30 minutes,,,,,,,,,,,,,,,,Public,,,,POINT (7670317.444384496 651266.1944194935),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
849,849,public,24 hours daily,,,2021-06-16,,ELEC,Public,185446,,,E,LEVEL 1 GARAGE CAR CHARGER 1,888-758-4389,2021-06-16T00:24:33,,GPS,45.523412,-122.651553,Portland,,,OR,1313 East Burnside,97232,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2089041'], 'posts': ['9314101', '9314111']}",,POINT (7650731.16845031 684265.2845739012),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
850,850,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,185633,,,E,Clackamas Town Center,888-998-2546,2021-06-15T22:55:14,,GPS,45.438106,-122.57414,Happy Valley,"L2's located near theater entrance on 
Monterey Ave
",,OR,11900 SE 82nd Ave,97086,US,,,,,,,,,,,['J1772'],,,2.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['76287'], 'posts': ['43394', '45899']}",,POINT (7669766.587051254 652653.8640691427),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
853,853,private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Private,186410,,,E,Laika,888-998-2546,2021-06-15T22:55:14,,GPS,45.553109,-122.911287,Hillsboro,"For Employee's use only
",,OR,6750 NE Bennett St,97124,US,,,,,,,,,,,['J1772'],,,7.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Privé,,"{'station': ['547975'], 'posts': ['421146', '421223', '421246', '441147', '441149', '441180', '441205']}",,POINT (7584512.15237532 696967.8169846474),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
854,854,public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,2021-06-16,,ELEC,Public,186412,,,E,ODOT East Salem Complex Building B,800-663-5633,2021-06-16T00:17:25,,GPS,44.9275792,-123.0039719,Salem,,,OR,455 Airport Road Southeast,97301,US,,,,,,,,,,,['J1772'],,,1.0,SemaCharge Network,https://semaconnect.com/,,FREE,,,,,,,,,,,,,,,,Public,,"{'station': ['2139'], 'posts': ['5169']}",,POINT (7553713.677913258 469740.9114399999),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
855,855,public,24 hours daily,,,2021-06-16,,ELEC,Public,186628,,,E,RED SOILS DSB 1,888-758-4389,2021-06-16T00:24:33,,GPS,45.334098,-122.599491,Oregon City,,,OR,150 Beavercreek Rd,97045,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5522681'], 'posts': ['9150581', '9150591']}",,POINT (7662276.320953791 614913.9759375489),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
856,856,public,24 hours daily,,,2021-06-16,,ELEC,Public,186629,,,E,RED SOILS BROOKS,888-758-4389,2021-06-16T00:24:33,,GPS,45.430335,-122.57131,Clackamas,,,OR,9101 SE Sunnybrook Blvd,97015,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5528391'], 'posts': ['9157791', '9157801']}",,POINT (7670420.122401361 649802.8630822123),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
857,857,public,24 hours daily,,,2021-06-16,,ELEC,Public,186630,,,E,RED SOILS PSB 3,888-758-4389,2021-06-16T00:24:33,,GPS,45.332571,-122.599653,Oregon City,,,OR,2051 Kaen Rd,97045,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5546781'], 'posts': ['9181731', '9181741']}",,POINT (7662220.209665493 614358.5174845943),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
858,858,public,24 hours daily,,,2021-06-16,,ELEC,Public,186736,,,E,RED SOILS PSB 2,888-758-4389,2021-06-16T00:24:33,,GPS,45.332734,-122.599645,Oregon City,,,OR,2051 Kaen Rd,97045,US,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5522061'], 'posts': ['9149751']}",,POINT (7662223.810508892 614417.8721187717),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
859,859,public,24 hours daily,,,2021-06-16,,ELEC,Public,186737,,,E,RED SOILS PSB 1,888-758-4389,2021-06-16T00:24:33,,GPS,45.332797,-122.599647,Oregon City,,,OR,2051 Kaen Rd,97045,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5522251'], 'posts': ['9149971', '9149981']}",,POINT (7662223.893240779 614440.8468944987),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
860,860,public,24 hours daily,,,2021-06-16,,ELEC,Public,186813,,,E,RED SOILS PSB 4,888-758-4389,2021-06-16T00:24:33,,GPS,45.332519,-122.59964,Oregon City,,,OR,2051 Kaen Rd,97045,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5546621'], 'posts': ['9181481', '9181491']}",,POINT (7662223.05892319 614339.4783384724),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
864,864,public,6am-12am daily,,,2021-04-08,,ELEC,Public,186907,2019-01-18,P,E,Topgolf - Hillsboro,888-264-2208,2021-05-11T21:17:18,REC_SPORTS_FACILITY,GPS,45.559426,-122.924698,Hillsboro,,,OR,5505 NE Huffman St,97124,US,,,,,,,,,,,['J1772'],,,4.0,Volta,https://voltacharging.com/,,Free,,,,,,,,,,,,,,,,Public,,,,POINT (7581147.421591836 699372.8305846759),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
865,865,public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2021-06-15,,ELEC,Public,187216,,,E,Naito and Davis Parking,888-998-2546,2021-06-15T22:55:14,,GPS,45.524,-122.67,Portland,,,OR,33 NW Davis St,97209,US,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,Public,,"{'station': ['556735'], 'posts': ['529578']}",,POINT (7646010.730516006 684606.03021101),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
867,867,public,24 hours daily,,,2021-05-06,,ELEC,Public,187586,2021-04-13,SG,E,Oregon Department of Energy,,2021-05-06T13:19:19,STATE_GOV,200-9,44.941989,-123.025697,Salem,,,OR,550 Capitol St NE,97301,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,"$0.07 PER kWh fee, $1.33 per hour parking fee",,,,,,,,,,,,,,,,Public,,,,POINT (7548254.143073382 475166.7779403873),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
871,871,public,24 hours daily,,,2021-06-16,,ELEC,Public,187903,,,E,H-M VOLVO H-M VOLVO EAST,888-758-4389,2021-06-16T00:24:33,,GPS,45.489663,-122.821323,Beaverton,,,OR,4180 SW 141st Ave,97005,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL7314171'], 'posts': ['12582011', '12582021']}",,POINT (7606883.02107001 673169.5953417006),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
872,872,public,24 hours daily,,,2021-06-16,,ELEC,Public,187904,,,E,H-M VOLVO HERZOG MEIER #2,888-758-4389,2021-06-16T00:24:33,,GPS,45.489635,-122.821534,Beaverton,,,OR,4180 SW 141st Ave,97005,US,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL7314221'], 'posts': ['12920671', '12920681']}",,POINT (7606828.639565965 673160.9452239079),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
873,873,public,,,,2021-06-16,,ELEC,Public,187916,,,E,Oregon Food Bank NE 173rd,855-885-9571,2021-06-16T01:28:06,,GPS,45.53334,-122.85396,Beaverton,,,OR,1870 NW 173rd Ave,97006,US,,,,,,,,,,,['J1772'],,,1.0,OpConnect,http://www.opconnect.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['263'], 'posts': ['644_1']}",,POINT (7598980.76117546 689329.8909553515),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
874,874,public,Dealership business hours,,,2021-05-06,,ELEC,Public,187952,2021-04-19,P,E,Carr Chevrolet,503-567-1218,2021-05-06T13:19:19,CAR_DEALER,GPS,45.490442,-122.829184,Beaverton,,,OR,15005 SW Tualatin Valley Hwy,97006,US,,,,,,,,,,,"['J1772', 'J1772COMBO']",1.0,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,Public,,,,POINT (7604876.105596161 673511.5169990243),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
875,875,public,24 hours daily; guests and residents only,,,2021-05-06,,ELEC,Public,187953,2021-04-19,P,E,The Springs at Lake Oswego,503-635-7000,2021-05-06T13:19:19,MULTI_UNIT_DWELLING,GPS,45.416784,-122.716933,Lake Oswego,,,OR,3900 Kruse Way Pl,97035,US,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,Public,,,,POINT (7632914.019873205 645856.0723200596),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
876,876,public,Dealership business hours,,,2021-05-06,,ELEC,Public,187954,2021-04-19,P,E,McLoughlin Chevrolet,888-252-4048,2021-05-06T13:19:19,CAR_DEALER,GPS,45.402584,-122.620352,Milwaukie,,,OR,16700 SE McLoughlin Blvd,97267,US,,,,,,,,,,,"['J1772', 'J1772COMBO']",1.0,,1.0,Non-Networked,,,,,,,,,,,,,,,,,,,Public,,,,POINT (7657568.991439494 640014.9716087739),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
877,877,public,Dealership business hours,,,2021-05-06,,ELEC,Public,187955,2021-04-19,P,E,Ron Tonkin Chrysler Jeep Dodge Ram FIAT,503-462-1724,2021-05-06T13:19:19,CAR_DEALER,GPS,45.401293,-122.619727,Milwaukie,,,OR,16800 SE McLoughlin Blvd,97267,US,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,Public,,,,POINT (7657717.113522698 639540.2284030921),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
878,878,public,24 hours daily,,,2021-06-16,,ELEC,Public,188213,,,E,REI,877-455-3833,2021-06-16T01:06:06,,GPS,45.39338,-122.75272,Portland,,,OR,7410 SW Bridgeport Rd,97224,US,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",1.0,,1.0,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['29'], 'posts': ['1715', '264']}",,POINT (7623490.363031233 637580.5397127001),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
881,881,public,24 hours daily,,,2021-06-16,,ELEC,Public,188596,,,E,New Seasons,877-455-3833,2021-06-16T01:06:06,,GPS,45.53389,-122.69546,Portland,,,OR,2170 NW Raleigh St,97210,US,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['480'], 'posts': ['1545']}",,POINT (7639585.870142469 688386.9449763835),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
882,882,public,24 hours daily,,,2021-06-16,,ELEC,Public,188597,,,E,Walmart,877-455-3833,2021-06-16T01:06:06,,GPS,45.54172,-122.42118,Troutdale,,,OR,23500 NE Sandy Blvd,97060,US,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['481'], 'posts': ['1517']}",,POINT (7709914.719862898 689450.5927289617),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
884,884,public,24 hours daily,,,2021-06-16,,ELEC,Public,188796,,,E,Washington Square,877-455-3833,2021-06-16T01:06:06,,GPS,45.44981,-122.77992,Portland,,,OR,9585 SW Washington Square Rd,97223,US,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,Public,,"{'station': ['684'], 'posts': ['1311', '1313']}",,POINT (7617086.436266302 658342.5743388503),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
885,885,public,24 hours daily; for customer use only,,,2021-05-06,,ELEC,Public,189002,2021-04-19,P,E,Stoller Vineyards Experience Center - Tesla Destination,503-864-3404,2021-05-06T13:19:19,BREWERY_DISTILLERY_WINERY,GPS,45.241739,-123.072966,Dayton,,,OR,16161 NE McDougall Rd,97114,US,,,,,,,,,,,"['J1772', 'TESLA']",,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,,,,,,,,,,,,,,,,,,Public,,,,POINT (7539501.079482474 584778.4786355661),329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
